150,18,F,1,1,1,5,3,6929.33932764117
150,18,F,2,2,2,6,2,3942.89691988797
150,18,F,3,4,4,8,1,2229.86126251635
150,18,F,4,3,3,7,1,2104.12073834596
150,18,F,5,4,4,8,1,3036.68434609244
150,18,F,6,3,3,7,1,1333.10606503437
150,18,F,7,2,2,6,2,2045.48082391739
150,18,F,8,1,1,5,1,1455.09538228634
150,18,F,9,2,2,6,1,2533.95136657491
150,18,F,10,3,3,7,1,2227.84486079945
150,18,F,11,1,1,5,1,1718.0685550984
150,18,F,12,4,4,8,1,1748.3619402683
150,18,F,13,2,2,6,1,2596.02291854389
150,18,F,14,1,1,5,1,1671.85984685329
150,18,F,15,4,4,8,1,1665.06569092053
150,18,F,16,3,3,7,3,3994.58012039486
150,18,F,17,4,4,8,1,1397.30580400283
150,18,F,18,1,1,5,1,1794.99901654617
150,18,F,19,3,3,7,1,2454.73186678464
150,18,F,20,2,2,6,1,1847.5261532767
150,18,F,21,1,1,5,1,1675.9118500504
150,18,F,22,2,2,6,1,1221.20814291793
150,18,F,23,3,3,7,1,2271.62501242674
150,18,F,24,4,4,8,1,1049.49357426631
150,18,F,25,7,3,11,1,3971.67011053534
150,18,F,26,8,4,12,4,4847.72583080576
150,18,F,27,5,1,9,1,2289.89123974588
150,18,F,28,6,2,10,1,1434.38481187877
150,18,F,29,8,4,12,1,2731.41537662104
150,18,F,30,6,2,10,1,1585.88288400915
150,18,F,31,5,1,9,1,2246.23097996937
150,18,F,32,7,3,11,4,5464.88256785233
150,18,F,33,8,4,12,2,2580.06322268466
150,18,F,34,5,1,9,1,2847.61191221514
150,18,F,35,7,3,11,1,1538.06608899595
150,18,F,36,6,2,10,1,1280.39759721378
150,18,F,37,8,4,12,2,2305.57872563895
150,18,F,38,7,3,11,1,2049.13944531472
150,18,F,39,5,1,9,1,1979.72931748245
150,18,F,40,6,2,10,1,992.945153959226
150,18,F,41,5,1,9,2,3285.45822793058
150,18,F,42,8,4,12,1,4299.93399548403
150,18,F,43,6,2,10,1,2075.53655869469
150,18,F,44,7,3,11,1,1132.75867733228
150,18,F,45,5,1,9,1,1783.91606034529
150,18,F,46,8,4,12,1,1643.52526411312
150,18,F,47,7,3,11,1,919.846965092802
150,18,F,48,6,2,10,1,733.252153893773
150,18,F,49,9,1,13,1,2415.68765655757
150,18,F,50,11,3,15,2,2577.93844897606
150,18,F,51,10,2,14,1,942.43484560684
150,18,F,52,12,4,16,1,1069.17333076126
150,18,F,53,10,2,14,1,1074.02660404296
150,18,F,54,12,4,16,1,1109.08665023453
150,18,F,55,11,3,15,1,1188.14615200426
150,18,F,56,9,1,13,1,1761.88497294424
150,18,F,57,11,3,15,1,1456.61045687484
150,18,F,58,10,2,14,1,1026.29599463216
150,18,F,59,9,1,13,1,1358.39172550004
150,18,F,60,12,4,16,1,764.387341980182
150,18,F,61,9,1,13,1,1234.19187559921
150,18,F,62,10,2,14,1,1132.55259988182
150,18,F,63,11,3,15,1,1362.96169562047
150,18,F,64,12,4,16,1,544.272732198806
150,18,F,65,10,2,14,1,993.260456723874
150,18,F,66,12,4,16,1,1061.99773954904
150,18,F,67,11,3,15,1,933.392184160766
150,18,F,68,9,1,13,1,852.125136370887
150,18,F,69,12,4,16,1,1082.08709097562
150,18,F,70,10,2,14,1,1146.78133049165
150,18,F,71,9,1,13,1,1025.51264432259
150,18,F,72,11,3,15,1,523.894104349893
